name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
"C","0.0","0.0","0.0","43.610325","80.371826171875","82.58637237548828","71.77925109863281","62.07194519042969","45.14961624145508","0.33023789525032043","0.03972182422876358","0.021061675623059273","0.14036160707473755","0.3612518906593323","60.100215911865234","53.06840133666992","55.58795166015625","71.48576354980469","22.923105239868164","47.83418273925781","77.84226989746094","25.175283432006836","57.256553649902344","34.379276275634766"
"C","0.0","0.0","0.0","43.69447","80.41712188720703","82.6289291381836","71.97506713867188","62.13478088378906","45.05866241455078","0.329755038022995","0.04057128727436066","0.020696237683296204","0.1408710926771164","0.36126789450645447","60.021690368652344","53.31654357910156","55.79120635986328","71.72618103027344","22.83160400390625","47.772178649902344","77.89543151855469","25.228206634521484","57.47004318237305","34.533878326416016"
"C","0.0","0.0","0.0","43.69447","80.41712188720703","82.6289291381836","71.97506713867188","62.13478088378906","45.05866241455078","0.329755038022995","0.04057128727436066","0.020696237683296204","0.1408710926771164","0.36126789450645447","60.021690368652344","53.31654357910156","55.79120635986328","71.72618103027344","22.83160400390625","47.772178649902344","77.89543151855469","25.228206634521484","57.47004318237305","34.533878326416016"
"C","0.0","0.0","0.0","43.765305","80.39728546142578","82.66111755371094","72.21887969970703","62.263851165771484","44.97669982910156","0.3285538852214813","0.04151694104075432","0.020595185458660126","0.1414739042520523","0.36058786511421204","59.82770538330078","53.48312759399414","55.88203811645508","71.81796264648438","22.66848373413086","47.62353515625","77.898193359375","25.268705368041992","57.711734771728516","34.7402229309082"
"C","0.0","0.0","0.0","43.821274","80.3290023803711","82.6866226196289","72.4491195678711","62.38796615600586","44.883094787597656","0.32704970240592957","0.04234731197357178","0.02056332305073738","0.14217263460159302","0.3598572015762329","59.606998443603516","53.595069885253906","55.89275360107422","71.83522033691406","22.486970901489258","47.45116424560547","77.91197204589844","25.303478240966797","57.977046966552734","34.97831726074219"
"C","0.0","0.0","0.0","43.821274","80.3290023803711","82.6866226196289","72.4491195678711","62.38796615600586","44.883094787597656","0.32704970240592957","0.04234731197357178","0.02056332305073738","0.14217263460159302","0.3598572015762329","59.606998443603516","53.595069885253906","55.89275360107422","71.83522033691406","22.486970901489258","47.45116424560547","77.91197204589844","25.303478240966797","57.977046966552734","34.97831726074219"
"C","0.0","0.0","0.0","43.86557","80.24006652832031","82.69749450683594","72.69078826904297","62.56412887573242","44.82997512817383","0.325317919254303","0.0431465245783329","0.020739395171403885","0.1429336816072464","0.358784556388855","59.33208465576172","53.65391159057617","55.84897994995117","71.76962280273438","22.27639389038086","47.244163513183594","77.85774230957031","25.332075119018555","58.202491760253906","35.196128845214844"
"C","0.0","0.0","0.0","43.905178","80.14449310302734","82.70398712158203","72.94576263427734","62.776145935058594","44.8227424621582","0.3235655725002289","0.043923065066337585","0.021041855216026306","0.14344076812267303","0.357597678899765","59.03953552246094","53.70255661010742","55.806888580322266","71.65210723876953","22.03843116760254","46.98908996582031","77.75909423828125","25.33989906311035","58.40643310546875","35.41064453125"
"C","0.0","0.0","0.0","43.905178","80.14449310302734","82.70398712158203","72.94576263427734","62.776145935058594","44.8227424621582","0.3235655725002289","0.043923065066337585","0.021041855216026306","0.14344076812267303","0.357597678899765","59.03953552246094","53.70255661010742","55.806888580322266","71.65210723876953","22.03843116760254","46.98908996582031","77.75909423828125","25.33989906311035","58.40643310546875","35.41064453125"
"C","0.0","0.0","0.0","43.932472","80.02954864501953","82.7070541381836","73.19490814208984","62.99302291870117","44.833106994628906","0.3216703534126282","0.04461534693837166","0.021415313705801964","0.1436503529548645","0.35644203424453735","58.74018859863281","53.69859313964844","55.72662353515625","71.44810485839844","21.785411834716797","46.6860237121582","77.63814544677734","25.312604904174805","58.59583282470703","35.635494232177734"
"C","0.0","0.0","0.0","43.95563","79.900634765625","82.7065200805664","73.43797302246094","63.18686294555664","44.863555908203125","0.31986916065216064","0.04526282101869583","0.021667130291461945","0.14362452924251556","0.3552822768688202","58.44944381713867","53.68277359008789","55.64719009399414","71.21650695800781","21.529926300048828","46.38313674926758","77.51335144042969","25.28974151611328","58.78055191040039","35.837398529052734"
"C","0.0","0.0","0.0","43.95563","79.900634765625","82.7065200805664","73.43797302246094","63.18686294555664","44.863555908203125","0.31986916065216064","0.04526282101869583","0.021667130291461945","0.14362452924251556","0.3552822768688202","58.44944381713867","53.68277359008789","55.64719009399414","71.21650695800781","21.529926300048828","46.38313674926758","77.51335144042969","25.28974151611328","58.78055191040039","35.837398529052734"
"C","0.0","0.0","0.0","43.961796","79.76837158203125","82.68765258789062","73.62783813476562","63.351078033447266","44.93946838378906","0.3180169463157654","0.045748934149742126","0.021951384842395782","0.14308005571365356","0.35402756929397583","58.13994598388672","53.61581039428711","55.560035705566406","70.95938873291016","21.299213409423828","46.09231185913086","77.34909057617188","25.248279571533203","58.88142395019531","35.964725494384766"
"C","0.0","0.0","0.0","43.968716","79.63833618164062","82.68119049072266","73.81855773925781","63.510536193847656","44.9990348815918","0.3162422180175781","0.04618864506483078","0.022264156490564346","0.14264719188213348","0.35302281379699707","57.873313903808594","53.564857482910156","55.48112869262695","70.7019271850586","21.07316017150879","45.80827331542969","77.21240997314453","25.20804214477539","59.00554275512695","36.11561584472656"
"C","0.0","0.0","0.0","43.968716","79.63833618164062","82.68119049072266","73.81855773925781","63.510536193847656","44.9990348815918","0.3162422180175781","0.04618864506483078","0.022264156490564346","0.14264719188213348","0.35302281379699707","57.873313903808594","53.564857482910156","55.48112869262695","70.7019271850586","21.07316017150879","45.80827331542969","77.21240997314453","25.20804214477539","59.00554275512695","36.11561584472656"
"C","0.0","0.0","0.0","43.95905","79.50785064697266","82.659912109375","73.96864318847656","63.648353576660156","45.062522888183594","0.31450021266937256","0.04655126482248306","0.02263852022588253","0.1421293020248413","0.3519451320171356","57.61394500732422","53.4783935546875","55.365299224853516","70.431640625","20.872209548950195","45.555076599121094","77.07266235351562","25.169612884521484","59.09341049194336","36.23344039916992"
"C","0.0","0.0","0.0","43.94793","79.39105987548828","82.64209747314453","74.10003662109375","63.7669563293457","45.0816535949707","0.31288036704063416","0.046870388090610504","0.022928934544324875","0.14202407002449036","0.35101354122161865","57.393131256103516","53.40363693237305","55.2318000793457","70.1856460571289","20.695316314697266","45.33695983886719","76.96887969970703","25.142078399658203","59.196746826171875","36.365535736083984"
"C","0.0","0.0","0.0","43.956585","79.29488372802734","82.64076232910156","74.24735260009766","63.888389587402344","45.114891052246094","0.31166738271713257","0.047305986285209656","0.023192593827843666","0.1418336033821106","0.35041189193725586","57.24053192138672","53.38556671142578","55.148109436035156","69.9920883178711","20.545991897583008","45.1627311706543","76.89029693603516","25.134965896606445","59.30644226074219","36.481571197509766"
"C","0.0","0.0","0.0","43.956585","79.29488372802734","82.64076232910156","74.24735260009766","63.888389587402344","45.114891052246094","0.31166738271713257","0.047305986285209656","0.023192593827843666","0.1418336033821106","0.35041189193725586","57.24053192138672","53.38556671142578","55.148109436035156","69.9920883178711","20.545991897583008","45.1627311706543","76.89029693603516","25.134965896606445","59.30644226074219","36.481571197509766"
"C","0.0","0.0","0.0","43.962837","79.207275390625","82.6408462524414","74.37886810302734","64.00074768066406","45.11137771606445","0.310599684715271","0.04772012680768967","0.02343803644180298","0.1419263333082199","0.34997424483299255","57.11674118041992","53.374027252197266","55.056182861328125","69.80622863769531","20.413902282714844","44.99238967895508","76.83454132080078","25.11319351196289","59.42403030395508","36.62509536743164"
"C","0.0","0.0","0.0","43.96071","79.10868072509766","82.63021850585938","74.48539733886719","64.10123443603516","45.12324905395508","0.30952173471450806","0.04811335355043411","0.023706093430519104","0.14184413850307465","0.34932318329811096","56.967018127441406","53.32051467895508","54.937862396240234","69.60813903808594","20.300182342529297","44.83562088012695","76.75975036621094","25.084400177001953","59.498008728027344","36.73053741455078"
"C","0.0","0.0","0.0","43.96071","79.10868072509766","82.63021850585938","74.48539733886719","64.10123443603516","45.12324905395508","0.30952173471450806","0.04811335355043411","0.023706093430519104","0.14184413850307465","0.34932318329811096","56.967018127441406","53.32051467895508","54.937862396240234","69.60813903808594","20.300182342529297","44.83562088012695","76.75975036621094","25.084400177001953","59.498008728027344","36.73053741455078"
"C","0.0","0.0","0.0","43.946888","79.01679992675781","82.60575103759766","74.5566635131836","64.19713592529297","45.17072677612305","0.30848804116249084","0.04836058244109154","0.024038203060626984","0.1415199637413025","0.34869149327278137","56.81657791137695","53.25918197631836","54.8422737121582","69.4142074584961","20.194496154785156","44.67192077636719","76.66073608398438","25.03323745727539","59.52242660522461","36.807044982910156"
"C","0.0","0.0","0.0","43.933907","78.93502807617188","82.58157348632812","74.63678741455078","64.30311584472656","45.20573425292969","0.3075193166732788","0.048621274530887604","0.024463452398777008","0.14119885861873627","0.3480956256389618","56.688270568847656","53.219486236572266","54.76839828491211","69.21524047851562","20.07676124572754","44.48533248901367","76.55964660644531","24.970924377441406","59.56062316894531","36.91071701049805"
"C","0.0","0.0","0.0","43.93352","78.88652038574219","82.55986785888672","74.70548248291016","64.38477325439453","45.22927474975586","0.30699393153190613","0.04890984296798706","0.024689026176929474","0.141001358628273","0.347790390253067","56.61288833618164","53.229530334472656","54.742984771728516","69.10318756103516","19.993247985839844","44.34851837158203","76.47985076904297","24.92729377746582","59.59029769897461","36.98531723022461"
"C","0.0","0.0","0.0","43.93352","78.88652038574219","82.55986785888672","74.70548248291016","64.38477325439453","45.22927474975586","0.30699393153190613","0.04890984296798706","0.024689026176929474","0.141001358628273","0.347790390253067","56.61288833618164","53.229530334472656","54.742984771728516","69.10318756103516","19.993247985839844","44.34851837158203","76.47985076904297","24.92729377746582","59.59029769897461","36.98531723022461"
"C","0.0","0.0","0.0","43.930733","78.83576202392578","82.53768920898438","74.75480651855469","64.46823120117188","45.269134521484375","0.306571364402771","0.049110591411590576","0.025029532611370087","0.14071308076381683","0.34741753339767456","56.5397834777832","53.237239837646484","54.733642578125","69.00141906738281","19.916229248046875","44.220489501953125","76.3982162475586","24.88001251220703","59.599456787109375","37.04749298095703"
"C","0.0","0.0","0.0","43.922768","78.78218841552734","82.51612854003906","74.77912902832031","64.53787231445312","45.30070495605469","0.306195467710495","0.04917005077004433","0.025424154475331306","0.14037097990512848","0.34703075885772705","56.48798751831055","53.228248596191406","54.724456787109375","68.89949798583984","19.850305557250977","44.09602737426758","76.33059692382812","24.818050384521484","59.5990104675293","37.1152458190918"
"C","0.0","0.0","0.0","43.91817","78.75534057617188","82.49176025390625","74.80073547363281","64.59782409667969","45.346702575683594","0.30600500106811523","0.04920157045125961","0.025599399581551552","0.14010745286941528","0.34654903411865234","56.44504165649414","53.22684097290039","54.72433090209961","68.83531951904297","19.801387786865234","44.00334930419922","76.24920654296875","24.773767471313477","59.569705963134766","37.13367462158203"
"C","0.0","0.0","0.0","43.91817","78.75534057617188","82.49176025390625","74.80073547363281","64.59782409667969","45.346702575683594","0.30600500106811523","0.04920157045125961","0.025599399581551552","0.14010745286941528","0.34654903411865234","56.44504165649414","53.22684097290039","54.72433090209961","68.83531951904297","19.801387786865234","44.00334930419922","76.24920654296875","24.773767471313477","59.569705963134766","37.13367462158203"
"C","0.0","0.0","0.0","43.892178","78.74898529052734","82.4335708618164","74.75633239746094","64.60415649414062","45.359649658203125","0.305850625038147","0.049037687480449677","0.025578433647751808","0.1402149647474289","0.3459808826446533","56.36024475097656","53.18216323852539","54.699283599853516","68.81356048583984","19.76614761352539","43.93132019042969","76.15042114257812","24.731788635253906","59.49516677856445","37.10826873779297"
"C","0.0","0.0","0.0","43.839417","78.76361846923828","82.34017944335938","74.64533996582031","64.55451202392578","45.34800338745117","0.30567261576652527","0.04853658005595207","0.02541711926460266","0.14042039215564728","0.34529703855514526","56.25684356689453","53.07268524169922","54.631534576416016","68.79617309570312","19.726749420166016","43.85452651977539","76.0195083618164","24.679950714111328","59.36806869506836","37.0385856628418"
"C","0.0","0.0","0.0","43.839417","78.76361846923828","82.34017944335938","74.64533996582031","64.55451202392578","45.34800338745117","0.30567261576652527","0.04853658005595207","0.02541711926460266","0.14042039215564728","0.34529703855514526","56.25684356689453","53.07268524169922","54.631534576416016","68.79617309570312","19.726749420166016","43.85452651977539","76.0195083618164","24.679950714111328","59.36806869506836","37.0385856628418"
"name","SDx","SDy","SDz","SR","PFD_t","PFD_i","PFD_m","PFD_r","PFD_p","FA_ti","FA_im","FA_mr","FA_rp","FA_pt","FD_ti","FD_tm","FD_tr","FD_tp","FD_im","FD_ir","FD_ip","FD_mr","FD_mp","FD_rp"
"C","0.0","0.0","0.0","49.750957","69.3757095336914","84.36692810058594","87.00170135498047","76.64059448242188","64.2213363647461","0.22082966566085815","0.10741133987903595","0.06226065009832382","0.04018739238381386","0.38004934787750244","48.43795394897461","52.63435745239258","49.75469970703125","55.95972442626953","20.194047927856445","42.898338317871094","67.22238159179688","27.051616668701172","54.979034423828125","28.980091094970703"
"C","0.0","0.0","0.0","49.75468","69.4053955078125","84.35392761230469","87.0191650390625","76.68032836914062","64.24183654785156","0.2204824537038803","0.1076740026473999","0.06248822808265686","0.04018590599298477","0.3807164132595062","48.299583435058594","52.623416900634766","49.84916305541992","56.04417037963867","20.203189849853516","42.86177444458008","67.17314147949219","27.02060317993164","54.95988464355469","28.996192932128906"
"C","0.0","0.0","0.0","49.736477","69.44126892089844","84.32894134521484","87.01984405517578","76.6941146850586","64.2469711303711","0.2201194018125534","0.10782697051763535","0.06260456889867783","0.040280748158693314","0.38124731183052063","48.11865234375","52.57950210571289","49.9269905090332","56.148521423339844","20.19462776184082","42.81600570678711","67.10665130615234","26.998767852783203","54.93303298950195","28.99352264404297"
"C","0.0","0.0","0.0","49.736477","69.44126892089844","84.32894134521484","87.01984405517578","76.6941146850586","64.2469711303711","0.2201194018125534","0.10782697051763535","0.06260456889867783","0.040280748158693314","0.38124731183052063","48.11865234375","52.57950210571289","49.9269905090332","56.148521423339844","20.19462776184082","42.81600570678711","67.10665130615234","26.998767852783203","54.93303298950195","28.99352264404297"
"C","0.0","0.0","0.0","49.70399","69.4651107788086","84.28632354736328","87.00545501708984","76.67601013183594","64.2315902709961","0.21987277269363403","0.10791278630495071","0.06260551512241364","0.04032660648226738","0.3815963864326477","47.91108703613281","52.51457595825195","49.97990798950195","56.2490119934082","20.16836166381836","42.7630615234375","67.02662658691406","26.994308471679688","54.91001510620117","28.97469139099121"
"C","0.0","0.0","0.0","49.648838","69.4920883178711","84.23008728027344","86.97203826904297","76.63037109375","64.19813537597656","0.21968631446361542","0.10797253996133804","0.06239653006196022","0.040295545011758804","0.381538450717926","47.685054779052734","52.41893768310547","49.98168182373047","56.3175048828125","20.139684677124023","42.70090866088867","66.92581176757812","26.986848831176758","54.86488723754883","28.93336296081543"
"C","0.0","0.0","0.0","49.61273","69.51947784423828","84.18165588378906","86.95242309570312","76.60108184814453","64.17279815673828","0.21942494809627533","0.10818417370319366","0.06231139972805977","0.04037979245185852","0.38183942437171936","47.482078552246094","52.36423110961914","50.01285171508789","56.40108108520508","20.132326126098633","42.65477752685547","66.84965515136719","26.982431411743164","54.83928298950195","28.910186767578125"
"C","0.0","0.0","0.0","49.61273","69.51947784423828","84.18165588378906","86.95242309570312","76.60108184814453","64.17279815673828","0.21942494809627533","0.10818417370319366","0.06231139972805977","0.04037979245185852","0.38183942437171936","47.482078552246094","52.36423110961914","50.01285171508789","56.40108108520508","20.132326126098633","42.65477752685547","66.84965515136719","26.982431411743164","54.83928298950195","28.910186767578125"
"C","0.0","0.0","0.0","49.579777","69.5426025390625","84.13207244873047","86.93617248535156","76.57945251464844","64.15353393554688","0.21916192770004272","0.10840200632810593","0.06217341497540474","0.040353208780288696","0.38190165162086487","47.29085159301758","52.31459426879883","50.034122467041016","56.46454620361328","20.130151748657227","42.60823440551758","66.7716293334961","26.974313735961914","54.81060791015625","28.88813591003418"
"C","0.0","0.0","0.0","49.539097","69.5638656616211","84.08299255371094","86.91088104248047","76.54679107666016","64.12854766845703","0.2188892364501953","0.10852919518947601","0.061990879476070404","0.040428489446640015","0.381870299577713","47.10974884033203","52.254005432128906","50.038429260253906","56.526275634765625","20.120914459228516","42.56148147583008","66.69727325439453","26.96686553955078","54.779239654541016","28.861406326293945"
"C","0.0","0.0","0.0","49.539097","69.5638656616211","84.08299255371094","86.91088104248047","76.54679107666016","64.12854766845703","0.2188892364501953","0.10852919518947601","0.061990879476070404","0.040428489446640015","0.381870299577713","47.10974884033203","52.254005432128906","50.038429260253906","56.526275634765625","20.120914459228516","42.56148147583008","66.69727325439453","26.96686553955078","54.779239654541016","28.861406326293945"
"C","0.0","0.0","0.0","49.507168","69.58695983886719","84.03913116455078","86.89755249023438","76.52259826660156","64.10816955566406","0.21875497698783875","0.10867822170257568","0.06182035058736801","0.04053159058094025","0.38202574849128723","46.95460510253906","52.22612762451172","50.06658935546875","56.60240936279297","20.11358070373535","42.51826095581055","66.6298599243164","26.966108322143555","54.76007080078125","28.840625762939453"
"C","0.0","0.0","0.0","49.480423","69.61188507080078","84.00372314453125","86.8904037475586","76.50618743896484","64.0951156616211","0.21855273842811584","0.10888300091028214","0.06172862648963928","0.04076334089040756","0.382446825504303","46.805240631103516","52.204002380371094","50.09788131713867","56.68159484863281","20.112266540527344","42.47722625732422","66.56834411621094","26.961145401000977","54.740478515625","28.823165893554688"
"C","0.0","0.0","0.0","49.4684","69.63484191894531","83.9759521484375","86.89268493652344","76.50203704833984","64.08654022216797","0.2184036821126938","0.10914213955402374","0.06170446798205376","0.04101850092411041","0.383040189743042","46.70634078979492","52.2254524230957","50.14912414550781","56.754539489746094","20.122886657714844","42.449195861816406","66.52693176269531","26.959487915039062","54.7364616394043","28.819927215576172"
"C","0.0","0.0","0.0","49.4684","69.63484191894531","83.9759521484375","86.89268493652344","76.50203704833984","64.08654022216797","0.2184036821126938","0.10914213955402374","0.06170446798205376","0.04101850092411041","0.383040189743042","46.70634078979492","52.2254524230957","50.14912414550781","56.754539489746094","20.122886657714844","42.449195861816406","66.52693176269531","26.959487915039062","54.7364616394043","28.819927215576172"
"C","0.0","0.0","0.0","49.457165","69.65957641601562","83.948486328125","86.8978271484375","76.50122833251953","64.07135772705078","0.21830683946609497","0.1095174252986908","0.061679329723119736","0.04117807745933533","0.38361185789108276","46.625247955322266","52.2672233581543","50.196678161621094","56.80660629272461","20.149450302124023","42.4288444519043","66.49647521972656","26.9571475982666","54.74162673950195","28.82805633544922"
"C","0.0","0.0","0.0","49.457806","69.6788558959961","83.92904663085938","86.9156494140625","76.51698303222656","64.06546783447266","0.21816092729568481","0.10992839187383652","0.06170543283224106","0.04124462604522705","0.3841076195240021","46.56086730957031","52.32474136352539","50.2490119934082","56.84239196777344","20.18334197998047","42.41600799560547","66.4754867553711","26.957260131835938","54.75703430175781","28.84612464904785"
"C","0.0","0.0","0.0","49.457806","69.6788558959961","83.92904663085938","86.9156494140625","76.51698303222656","64.06546783447266","0.21816092729568481","0.10992839187383652","0.06170543283224106","0.04124462604522705","0.3841076195240021","46.56086730957031","52.32474136352539","50.2490119934082","56.84239196777344","20.18334197998047","42.41600799560547","66.4754867553711","26.957260131835938","54.75703430175781","28.84612464904785"
"C","0.0","0.0","0.0","49.450497","69.69335174560547","83.91094970703125","86.92497253417969","76.51525115966797","64.05269622802734","0.2179788053035736","0.11022355407476425","0.06164160743355751","0.04133126884698868","0.3843461573123932","46.50259017944336","52.36131286621094","50.270484924316406","56.86331558227539","20.207550048828125","42.403873443603516","66.45625305175781","26.962526321411133","54.769004821777344","28.852699279785156"
"C","0.0","0.0","0.0","49.443874","69.69924926757812","83.89097595214844","86.92852783203125","76.50634765625","64.03303527832031","0.21791817247867584","0.11048874258995056","0.06156899780035019","0.041403334587812424","0.3845823109149933","46.47395706176758","52.4072265625","50.287593841552734","56.87346649169922","20.229799270629883","42.395713806152344","66.44788360595703","26.969961166381836","54.78847885131836","28.864534378051758"
"C","0.0","0.0","0.0","49.445187","69.69416046142578","83.87698364257812","86.93418884277344","76.50254821777344","64.01571655273438","0.2178495079278946","0.110746830701828","0.0615147240459919","0.041409093886613846","0.3846769630908966","46.47325134277344","52.45689010620117","50.285465240478516","56.84556198120117","20.254337310791016","42.39706802368164","66.4522476196289","26.98134422302246","54.81615447998047","28.8821964263916"
"C","0.0","0.0","0.0","49.445187","69.69416046142578","83.87698364257812","86.93418884277344","76.50254821777344","64.01571655273438","0.2178495079278946","0.110746830701828","0.0615147240459919","0.041409093886613846","0.3846769630908966","46.47325134277344","52.45689010620117","50.285465240478516","56.84556198120117","20.254337310791016","42.39706802368164","66.4522476196289","26.98134422302246","54.81615447998047","28.8821964263916"
"C","0.0","0.0","0.0","49.44862","69.67337036132812","83.86994934082031","86.93802642822266","76.4989242553711","64.00635528564453","0.21764451265335083","0.11090043187141418","0.06146331876516342","0.04150113835930824","0.38461899757385254","46.493629455566406","52.48186111450195","50.24959182739258","56.790626525878906","20.27353286743164","42.399375915527344","66.46133422851562","26.984773635864258","54.831825256347656","28.8936710357666"
"C","0.0","0.0","0.0","49.439636","69.65491485595703","83.86689758300781","86.9305419921875","76.46992492675781","63.98212432861328","0.21773558855056763","0.1108400970697403","0.061255306005477905","0.041518375277519226","0.38412797451019287","46.54787063598633","52.49085235595703","50.18177032470703","56.727298736572266","20.273469924926758","42.41543197631836","66.47928619384766","27.010385513305664","54.848838806152344","28.882946014404297"
"C","0.0","0.0","0.0","49.439636","69.65491485595703","83.86689758300781","86.9305419921875","76.46992492675781","63.98212432861328","0.21773558855056763","0.1108400970697403","0.061255306005477905","0.041518375277519226","0.38412797451019287","46.54787063598633","52.49085235595703","50.18177032470703","56.727298736572266","20.273469924926758","42.41543197631836","66.47928619384766","27.010385513305664","54.848838806152344","28.882946014404297"
"C","0.0","0.0","0.0","49.438934","69.63960266113281","83.86494445800781","86.9227523803711","76.45154571533203","63.96860885620117","0.21791844069957733","0.11083308607339859","0.06113250181078911","0.041482459753751755","0.38384175300598145","46.61288833618164","52.50923156738281","50.12774658203125","56.665321350097656","20.27839469909668","42.4343376159668","66.50390625","27.0294132232666","54.86665344238281","28.880949020385742"
"C","0.0","0.0","0.0","49.438457","69.62104797363281","83.8658676147461","86.9148941040039","76.42776489257812","63.954505920410156","0.21809867024421692","0.11069180816411972","0.06093119457364082","0.04143500328063965","0.3832772672176361","46.69065856933594","52.524658203125","50.06734848022461","56.60504150390625","20.273056030273438","42.45591735839844","66.53089141845703","27.057424545288086","54.88716506958008","28.872018814086914"
"C","0.0","0.0","0.0","49.437057","69.60260772705078","83.86865997314453","86.90350341796875","76.40453338623047","63.93840026855469","0.21842074394226074","0.11061840504407883","0.06079792603850365","0.041393253952264786","0.3829789459705353","46.77205276489258","52.53305435180664","50.00259780883789","56.53709030151367","20.270414352416992","42.47622299194336","66.5586929321289","27.07544708251953","54.900508880615234","28.865962982177734"
"C","0.0","0.0","0.0","49.444237","69.57967376708984","83.87348175048828","86.89688873291016","76.38961029052734","63.93442916870117","0.2186046838760376","0.11050280183553696","0.060658469796180725","0.041367318481206894","0.38257265090942383","46.86113739013672","52.54638671875","49.94223403930664","56.468971252441406","20.2689151763916","42.49567413330078","66.58600616455078","27.089946746826172","54.910736083984375","28.859771728515625"
"C","0.0","0.0","0.0","49.444237","69.57967376708984","83.87348175048828","86.89688873291016","76.38961029052734","63.93442916870117","0.2186046838760376","0.11050280183553696","0.060658469796180725","0.041367318481206894","0.38257265090942383","46.86113739013672","52.54638671875","49.94223403930664","56.468971252441406","20.2689151763916","42.49567413330078","66.58600616455078","27.089946746826172","54.910736083984375","28.859771728515625"
"C","0.0","0.0","0.0","49.441998","69.5699691772461","83.87876892089844","86.8864517211914","76.37217712402344","63.931678771972656","0.2187577188014984","0.11034811288118362","0.06055514141917229","0.04143500328063965","0.3823353052139282","46.918113708496094","52.535396575927734","49.89054489135742","56.42980194091797","20.25797462463379","42.50501251220703","66.5995101928711","27.097272872924805","54.90669250488281","28.845458984375"
"C","0.0","0.0","0.0","49.437862","69.55996704101562","83.88182067871094","86.87133026123047","76.34707641601562","63.927276611328125","0.21888649463653564","0.1101221814751625","0.060406237840652466","0.04159441590309143","0.38209065794944763","46.96869659423828","52.51783752441406","49.8402099609375","56.402565002441406","20.2386417388916","42.5115852355957","66.61077880859375","27.108131408691406","54.90275955200195","28.826705932617188"
"C","0.0","0.0","0.0","49.437862","69.55996704101562","83.88182067871094","86.87133026123047","76.34707641601562","63.927276611328125","0.21888649463653564","0.1101221814751625","0.060406237840652466","0.04159441590309143","0.38209065794944763","46.96869659423828","52.51783752441406","49.8402099609375","56.402565002441406","20.2386417388916","42.5115852355957","66.61077880859375","27.108131408691406","54.90275955200195","28.826705932617188"
"C","0.0","0.0","0.0","49.447113","69.56028747558594","83.88993072509766","86.87161254882812","76.34932708740234","63.942527770996094","0.21905606985092163","0.11000931262969971","0.06041216105222702","0.04172893986105919","0.3822276294231415","47.00777053833008","52.51216125488281","49.82905578613281","56.40388870239258","20.228219985961914","42.51636505126953","66.62007904052734","27.108272552490234","54.89715576171875","28.818971633911133"
"C","0.0","0.0","0.0","49.454124","69.56311798095703","83.89476776123047","86.86952209472656","76.3498306274414","63.9512825012207","0.2192479819059372","0.11005653440952301","0.0604822151362896","0.0418231338262558","0.38261815905570984","47.02605438232422","52.50284194946289","49.819374084472656","56.4002799987793","20.230144500732422","42.52000427246094","66.62885284423828","27.10005760192871","54.88987731933594","28.817794799804688"
"C","0.0","0.0","0.0","49.454124","69.56311798095703","83.89476776123047","86.86952209472656","76.3498306274414","63.9512825012207","0.2192479819059372","0.11005653440952301","0.0604822151362896","0.0418231338262558","0.38261815905570984","47.02605438232422","52.50284194946289","49.819374084472656","56.4002799987793","20.230144500732422","42.52000427246094","66.62885284423828","27.10005760192871","54.88987731933594","28.817794799804688"
"C","0.0","0.0","0.0","49.463257","69.57141876220703","83.90392303466797","86.8795394897461","76.36036682128906","63.95916748046875","0.21932663023471832","0.11008258163928986","0.06052558869123459","0.041796039789915085","0.3827868700027466","47.024723052978516","52.51490020751953","49.8430061340332","56.42138671875","20.230989456176758","42.52448272705078","66.6381607055664","27.104475021362305","54.9017448425293","28.826091766357422"
"C","0.0","0.0","0.0","49.462643","69.58051300048828","83.90274047851562","86.88179016113281","76.36134338378906","63.95760726928711","0.21941591799259186","0.11014224588871002","0.06056991219520569","0.04174036905169487","0.38302409648895264","46.99982833862305","52.52104187011719","49.874595642089844","56.45745086669922","20.231548309326172","42.523128509521484","66.64167022705078","27.106857299804688","54.913326263427734","28.835670471191406"
"C","0.0","0.0","0.0","49.462643","69.58051300048828","83.90274047851562","86.88179016113281","76.36134338378906","63.95760726928711","0.21941591799259186","0.11014224588871002","0.06056991219520569","0.04174036905169487","0.38302409648895264","46.99982833862305","52.52104187011719","49.874595642089844","56.45745086669922","20.231548309326172","42.523128509521484","66.64167022705078","27.106857299804688","54.913326263427734","28.835670471191406"
"C","0.0","0.0","0.0","49.449608","69.59654235839844","83.90042114257812","86.88509368896484","76.349365234375","63.93130111694336","0.2195303589105606","0.11020133644342422","0.06054135039448738","0.041584379971027374","0.3830146789550781","46.95048522949219","52.51701736450195","49.90782165527344","56.50425720214844","20.23238754272461","42.526588439941406","66.64571380615234","27.12018394470215","54.9345817565918","28.844911575317383"
"C","0.0","0.0","0.0","49.43234","69.60871887207031","83.89293670654297","86.88294219970703","76.33763122558594","63.91565704345703","0.21947342157363892","0.11019916832447052","0.06053150072693825","0.04153703898191452","0.38304466009140015","46.87954330444336","52.48906707763672","49.93853759765625","56.56327438354492","20.225839614868164","42.51748275756836","66.63616180419922","27.121118545532227","54.93842697143555","28.84695053100586"
