name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
P,0,0,0,42.87824,82.46466064,83.86891937,57.62670898,46.17972565,46.05430984,0.099806257,0.253169864,0.18999216,0.089367196,0.286690235,21.3483963,39.60636902,81.80197144,89.65899658,38.98117828,74.36465454,80.76137543,45.3400116,56.28259659,14.59615993
P,0,0,0,42.892605,82.47302246,83.97309113,57.63591766,46.15814209,46.03181839,0.100439534,0.253998339,0.190332413,0.089464642,0.286687493,21.35644913,39.61532211,81.82414246,89.67921448,39.09620667,74.51335144,80.89582825,45.33590698,56.27583694,14.60391045
P,0,0,0,42.905712,82.48377991,84.0506134,57.64071274,46.14772415,46.01879883,0.100872546,0.254505455,0.190373048,0.089532003,0.286628455,21.36492729,39.63542175,81.83850098,89.69554901,39.19047928,74.6147995,80.99050903,45.32111359,56.26477814,14.61312389
P,0,0,0,42.92556,82.49389648,84.17745209,57.63977051,46.13706207,46.00941849,0.101220571,0.255301148,0.190244168,0.089563325,0.286386341,21.38648415,39.6560936,81.84538269,89.70847321,39.350811,74.76625061,81.13279724,45.29608917,56.24564743,14.62085342
P,0,0,0,42.955036,82.51299286,84.356987,57.63711166,46.1267128,46.00502396,0.101846263,0.256481886,0.190483585,0.089617953,0.286258221,21.41675949,39.69910812,81.87550354,89.74407196,39.5750618,74.98757935,81.34159851,45.2723465,56.22844696,14.62926865
P,0,0,0,42.990677,82.53910065,84.55960083,57.63830948,46.10095978,45.99530029,0.102585785,0.257922709,0.19098568,0.08966323,0.286133856,21.45267296,39.7629509,81.92458344,89.79970551,39.82778931,75.2478714,81.5887146,45.24742508,56.21134567,14.6347065
P,0,0,0,43.02126,82.54119873,84.7726593,57.62939835,46.08344269,45.99327469,0.103158668,0.25927946,0.191663042,0.089720458,0.286125422,21.48530388,39.77539444,81.93238068,89.81996918,40.09412003,75.51042175,81.84004211,45.23045349,56.20385742,14.64179134
P,0,0,0,43.048264,82.53117371,84.98931122,57.62000275,46.06077194,45.98318481,0.103577465,0.260505527,0.192224815,0.089765683,0.286065012,21.51167297,39.76951981,81.92035675,89.822258,40.36449814,75.77615356,82.09635162,45.21218109,56.19601822,14.64892101
P,0,0,0,43.07706,82.52337646,85.22867584,57.60033035,46.04145432,45.97227478,0.104157522,0.261799663,0.192659259,0.089832149,0.285826445,21.54283905,39.76919174,81.90348053,89.82038879,40.66323853,76.06461334,82.37365723,45.17453003,56.168396,14.65958977
P,0,0,0,43.11155,82.51577759,85.47189331,57.5848999,46.0272522,45.96920395,0.10462486,0.263098389,0.193442166,0.089927107,0.285848856,21.57029915,39.77591324,81.88994598,89.82279968,40.97876358,76.3624649,82.66164398,45.14404678,56.15258408,14.67163372
P,0,0,0,43.147945,82.51771545,85.70105743,57.5757103,46.01848984,45.96892166,0.104843222,0.263997793,0.19361572,0.08994171,0.285650909,21.59817886,39.807724,81.88022614,89.82865143,41.29040527,76.63638306,82.92810822,45.1018486,56.12835693,14.68122673
